111.250000,0.734375
111.937500,0.687500
112.609375,0.671875
113.312500,0.703125
114.062500,0.750000
114.796875,0.734375
115.546875,0.750000
116.312500,0.765625
117.093750,0.781250
117.828125,0.734375
118.578125,0.750000
119.328125,0.750000
120.078125,0.750000
120.796875,0.718750
121.546875,0.750000
122.296875,0.750000
123.031250,0.734375
123.796875,0.765625
124.593750,0.796875
125.390625,0.796875
126.109375,0.718750
126.828125,0.718750
127.546875,0.718750
85.093750,0.718750
85.750000,0.656250
86.437500,0.687500
87.140625,0.703125
87.796875,0.656250
88.437500,0.640625
89.125000,0.687500
89.875000,0.750000
90.578125,0.703125
91.281250,0.703125
92.015625,0.734375
92.781250,0.765625
93.500000,0.718750
94.234375,0.734375
94.984375,0.750000
95.703125,0.718750
96.375000,0.671875
97.078125,0.703125
97.781250,0.703125
98.484375,0.703125
99.171875,0.687500
99.875000,0.703125
100.578125,0.703125
101.296875,0.718750
102.000000,0.703125
102.718750,0.718750
103.484375,0.765625
104.187500,0.703125
104.875000,0.687500
105.578125,0.703125
128.296875,0.750000
129.031250,0.734375
129.781250,0.750000
130.515625,0.734375
131.265625,0.750000
131.968750,0.703125
132.687500,0.718750
133.421875,0.734375
134.125000,0.703125
134.828125,0.703125
135.562500,0.734375
136.343750,0.781250
137.109375,0.765625
137.843750,0.734375
138.609375,0.765625
139.375000,0.765625
140.078125,0.703125
140.796875,0.718750
141.562500,0.765625
142.328125,0.765625
143.062500,0.734375
143.843750,0.781250
144.609375,0.765625
145.390625,0.781250
146.140625,0.750000
146.906250,0.765625
147.671875,0.765625
148.421875,0.750000
151.843750,0.640625
152.531250,0.687500
106.296875,0.718750
106.968750,0.671875
107.625000,0.656250
108.343750,0.718750
109.078125,0.734375
109.812500,0.734375
110.515625,0.703125
111.250000,0.734375
111.937500,0.687500
112.609375,0.671875
113.312500,0.703125
114.062500,0.750000
114.796875,0.734375
115.546875,0.750000
116.312500,0.765625
117.093750,0.781250
117.828125,0.734375
118.578125,0.750000
119.328125,0.750000
120.078125,0.750000
120.796875,0.718750
121.546875,0.750000
122.296875,0.750000
123.031250,0.734375
123.796875,0.765625
124.593750,0.796875
125.390625,0.796875
126.109375,0.718750
126.828125,0.718750
127.546875,0.718750
128.296875,0.750000
129.031250,0.734375
129.781250,0.750000
130.515625,0.734375
131.265625,0.750000
131.968750,0.703125
132.687500,0.718750
133.421875,0.734375
134.125000,0.703125
134.828125,0.703125
135.562500,0.734375
136.343750,0.781250
137.109375,0.765625
137.843750,0.734375
138.609375,0.765625
139.375000,0.765625
140.078125,0.703125
140.796875,0.718750
141.562500,0.765625
142.328125,0.765625
143.062500,0.734375
143.843750,0.781250
144.609375,0.765625
145.390625,0.781250
146.140625,0.750000
146.906250,0.765625
147.671875,0.765625
148.421875,0.750000
151.843750,0.640625
152.531250,0.687500
153.328125,0.796875
154.171875,0.843750
154.890625,0.718750
155.656250,0.765625
164.359375,0.687500
165.031250,0.671875
165.703125,0.671875
166.421875,0.718750
167.156250,0.734375
167.953125,0.796875
168.718750,0.765625
169.484375,0.765625
170.250000,0.765625
171.015625,0.765625
171.718750,0.703125
172.453125,0.734375
173.234375,0.781250
174.015625,0.781250
174.750000,0.734375
175.468750,0.718750
176.203125,0.734375
176.937500,0.734375
177.656250,0.718750
178.437500,0.781250
179.218750,0.781250
179.953125,0.734375
180.671875,0.718750
181.421875,0.750000
182.171875,0.750000
182.890625,0.718750
153.328125,0.796875
154.171875,0.843750
154.890625,0.718750
155.656250,0.765625
164.359375,0.687500
165.031250,0.671875
165.703125,0.671875
166.421875,0.718750
167.156250,0.734375
167.953125,0.796875
168.718750,0.765625
169.484375,0.765625
170.250000,0.765625
171.015625,0.765625
171.718750,0.703125
172.453125,0.734375
173.234375,0.781250
174.015625,0.781250
174.750000,0.734375
175.468750,0.718750
176.203125,0.734375
176.937500,0.734375
177.656250,0.718750
178.437500,0.781250
179.218750,0.781250
179.953125,0.734375
180.671875,0.718750
181.421875,0.750000
182.171875,0.750000
182.890625,0.718750
