32,-5,-4
32,7,27
34,-1,121
35,-5,83
35,-9,110
34,-5,62
34,3,35
32,1,44
34,-5,103
35,-5,101
34,1,127
34,-2,90
34,-5,46
34,-3,85
35,0,127
32,-5,1
32,-3,61
34,-4,96
32,-9,36
36,-5,40
34,-3,114
33,1,79
36,-4,89
32,7,96
32,3,60
33,-4,92
34,-1,67
33,-2,116
34,2,9
32,17,74
34,-13,14
32,-2,14
34,-7,106
32,9,30
36,3,100
32,-5,6
37,-9,127
32,-7,-19
34,-9,62
36,-9,49
35,-4,127
36,-4,80
34,-5,58
36,-5,127
32,-3,-4
34,-5,35
34,-5,94
34,-5,54
33,-2,66
35,-5,127
35,-7,75
34,-1,87
35,-9,86
32,-3,76
34,-2,108
36,-5,58
32,7,127
37,-9,84
34,-2,15
33,-3,72
36,-5,74
35,-7,33
34,-5,99
35,-5,98
34,-7,26
37,-9,127
32,8,93
34,-2,44
32,-5,55
34,3,89
34,-5,57
33,-5,83
36,-9,33
34,-3,26
34,-2,43
34,-9,12
32,12,68
32,11,45
34,-5,107
32,-5,-4
34,-5,77
36,-9,49
34,-5,74
36,-5,82
34,-9,101
32,13,103
34,-3,-6
34,-5,-5
34,7,78
34,-7,-33
33,-5,127
35,-1,60
34,-2,93
32,-2,119
35,-5,89
36,-5,56
34,-2,74
34,-1,111
34,1,101
36,-2,77
34,-5,44
32,-9,-6
32,14,67
34,-2,32
30,-3,-13
35,-9,113
32,-2,3
32,9,98
34,5,94
32,0,58
32,-5,36
36,-8,31
32,9,69
36,-9,49
32,23,67
32,7,46
35,-9,62
34,-1,96
34,7,42
36,-2,118
34,1,49
33,-3,59
32,11,70
37,-9,86
32,19,81
34,-7,26
34,-2,72
33,4,49
33,-3,41
34,8,86
34,3,34
32,21,119
34,0,66
36,-12,65
34,-5,44
34,5,56
34,-7,11
34,-3,65
35,-5,38
32,-9,-27
36,-9,36
35,-9,78
33,-5,59
34,-2,106
33,-3,-7
32,3,100
34,-5,18
32,12,-9
34,-5,34
33,10,76
34,-2,48
34,1,120
33,-5,44
33,9,68
33,-5,66
36,-2,109
32,20,116
34,-2,127
34,-5,99
33,-2,81
32,-5,-20
35,-7,48
35,1,107
37,-9,88
34,8,127
34,1,56
32,-5,25
32,7,99
34,-5,59
32,7,-18
34,-2,97
32,12,28
34,-2,45
34,-9,100
32,-1,49
34,-5,87
32,5,13
32,-5,30
33,6,100
35,-7,64
34,-2,89
34,-2,9
32,-5,17
34,-4,86
34,-1,96
32,-3,-29
34,6,73
32,3,0
35,-2,104
34,-2,56
36,-5,81
36,-5,101
34,8,104
36,-9,47
33,0,110
35,-5,102
34,-7,8
32,14,24
33,7,109
34,-2,127
36,-4,106
36,-5,17
34,8,127
32,-6,17
34,1,21
34,5,66
34,-2,78
34,-1,101
34,5,39
32,-3,-12
34,-5,77
32,11,47
35,-7,70
34,3,109
34,-1,18
35,3,126
34,-2,66
34,-5,97
32,-1,-7
32,-9,-57
35,-5,89
32,17,127
36,-11,46
32,11,42
35,-4,112
34,-2,48
34,-7,10
33,10,78
34,12,77
38,-9,65
36,-5,69
33,10,34
32,0,0
32,13,14
34,-3,46
34,-2,114
34,-2,69
32,1,96
32,16,118
37,-9,116
32,-5,52
34,9,118
36,3,71
33,0,34
34,-5,50
34,7,106
38,-9,76
34,-9,54
35,-5,97
34,-1,52
34,1,42
34,-2,105
34,-2,-5
35,-5,127
36,-2,94
34,10,73
36,-5,63
35,1,49
34,-2,127
32,-5,75
36,-5,42
36,-9,78
34,-5,93
34,13,83
34,-7,48
32,0,54
35,-1,54
35,-2,127
34,-2,57
35,-7,83
34,-3,37
32,-3,127
34,-2,88
32,-1,6
34,-7,124
36,-2,127
36,-1,108
36,-5,106
33,-11,37
32,5,15
33,-3,109
35,-9,113
34,7,3
34,-2,77
34,4,60
35,-4,124
34,-5,0
34,-5,57
32,23,87
32,-2,27
32,2,2
35,-2,103
37,-9,106
38,-9,74
34,-5,32
32,-5,-20
34,-5,39
34,4,113
32,-5,28
32,9,31
35,-5,127
36,0,124
36,-7,86
32,17,27
34,10,62
36,-11,49
35,-3,127
34,-2,103
36,-4,98
32,11,95
34,-7,35
34,-2,106
34,6,127
34,-1,98
36,-4,81
34,-5,44
34,22,42
32,24,22
33,2,22
34,1,116
35,-2,81
36,-5,32
32,12,47
34,-5,61
35,-9,50
34,-7,52
34,3,63
35,-1,79
36,-9,78
34,4,35
35,-5,120
38,-9,81
32,-2,53
32,14,79
33,-3,83
34,3,-8
35,-5,119
34,-9,62
32,-2,81
34,8,78
32,-7,12
33,-1,31
32,-5,25
37,-9,82
32,16,57
34,1,105
32,0,17
33,4,121
32,3,40
32,0,15
32,10,87
32,-2,60
34,-3,124
32,3,-2
32,15,91
32,-7,-66
32,-7,-20
34,-4,117
32,-2,24
34,-5,88
34,-2,58
36,-9,54
36,-1,67
36,-2,83
36,0,75
36,-5,57
37,-9,95
35,-2,127
32,-1,23
33,-1,101
34,-5,27
33,8,107
34,-5,31
32,-1,25
34,-1,112
33,3,36
32,20,58
33,-3,94
33,-5,34
36,-5,126
34,-5,46
32,3,87
36,3,33
36,-5,51
35,-5,86
34,4,99
35,-7,58
32,-2,28
33,0,13
36,1,59
33,-2,85
32,-2,22
32,-7,-1
34,-9,-30
32,16,114
34,1,46
32,-5,18
34,13,65
32,-5,-57
34,-5,34
32,-2,12
33,-2,84
32,-3,54
36,-5,70
35,3,64
33,-4,97
34,1,84
36,-5,101
32,24,84
36,-7,53
35,-10,68
36,-9,126
32,3,2
36,-5,74
36,-5,126
34,-2,85
35,-1,104
35,-5,127
36,0,64
34,-1,63
32,9,38
32,7,-29
36,-5,93
33,12,127
33,-2,103
32,1,36
34,-1,99
34,-2,103
32,-1,-2
34,-2,53
32,2,51
33,-5,40
34,1,97
34,-2,123
34,1,100
33,7,68
35,-4,86
34,-2,33
34,-9,10
32,12,127
34,1,42
34,-1,108
33,1,83
32,-5,54
34,-1,107
33,-2,127
35,-5,114
34,-2,37
34,-7,10
34,2,115
34,-2,56
34,4,61
36,-9,58
35,-5,44
36,-5,85
34,-5,99
34,-4,83
33,0,63
37,-9,57
38,-9,81
32,-2,6
34,1,46
35,-2,87
33,-2,73
36,3,47
32,-2,59
35,12,61
34,16,92
34,-1,56
36,-5,100
33,17,50
34,-2,94
35,-5,127
34,3,32
34,-2,111
34,-5,31
33,-2,127
34,-5,36
33,-5,107
34,5,17
33,14,113
36,-1,61
34,3,52
32,-9,11
34,3,19
32,7,10
32,18,78
34,7,67
32,-1,-6
34,7,127
34,7,88
36,-9,69
34,-5,5
34,-2,40
32,9,85
34,-3,93
34,-5,86
32,-5,24
35,-5,103
34,-1,113
35,3,96
34,-2,-13
34,3,67
35,-5,82
36,-6,127
32,11,101
34,-5,104
32,-5,-7
35,-4,127
34,7,123
33,5,24
33,9,38
34,-7,86
32,14,26
33,14,25
33,-4,79
30,1,22
34,5,51
34,7,111
33,1,95
33,15,47
33,-2,55
34,10,110
34,-7,65
32,21,127
34,7,19
34,-5,74
33,-5,84
33,-3,14
34,-3,72
34,10,40
34,-9,-13
36,6,104
32,7,2
36,-1,37
35,-9,70
34,-1,103
34,-2,85
34,1,36
35,-5,106
34,-3,45
34,-1,70
32,0,49
34,0,74
36,-9,79
34,-1,75
36,-5,121
34,-2,12
34,1,127
34,-4,103
35,-2,101
32,-3,69
34,-5,98
36,-9,52
34,5,86
33,-3,79
32,-1,-2
34,10,69
36,-5,101
32,-3,37
34,-3,44
37,-13,78
36,-1,89
32,11,51
34,-2,47
34,16,90
35,-4,120
34,1,44
33,-5,122
35,-9,127
34,7,77
35,-5,127
35,-5,66
33,-2,126
34,10,120
34,-2,53
32,5,126
33,-6,96
34,-3,63
34,1,127
32,16,62
34,13,55
35,-5,120
32,-3,39
33,3,105
34,-5,41
35,-4,89
32,7,112
32,-2,15
35,-7,65
34,-4,89
34,-5,70
32,5,103
33,-3,26
35,1,114
34,-5,105
34,7,84
36,3,108
36,-9,94
32,18,100
32,-3,65
34,-2,91
37,-6,100
34,-4,17
36,-11,6
34,-1,76
32,16,59
32,26,68
33,-5,98
33,-5,75
34,3,86
36,3,94
33,7,65
38,-8,100
34,-2,106
35,-4,127
32,-2,17
33,2,76
34,0,113
33,-5,92
33,-5,39
32,-3,13
37,-9,122
34,5,82
36,-5,117
34,-3,25
34,-1,45
34,3,107
35,-4,127
37,-9,127
34,-3,44
34,16,80
32,11,91
35,-5,111
34,-1,127
34,-5,6
35,-9,61
32,-1,45
36,-5,35
32,4,61
36,-9,127
35,-9,82
36,-5,52
33,12,127
34,7,104
33,1,34
33,-6,57
32,9,23
34,-5,64
34,-11,-24
36,-5,90
34,-5,38
35,-9,43
32,0,42
33,-5,104
33,10,98
32,6,127
32,-2,31
32,7,127
33,-7,-39
36,-7,72
36,3,83
34,2,109
33,1,120
32,-1,-7
34,1,84
34,-9,29
35,-4,114
32,3,40
34,-1,73
32,-1,66
35,0,127
34,7,127
35,-1,97
35,-2,109
34,-11,13
34,-5,90
32,-2,62
37,-13,105
35,-2,127
32,0,49
36,6,85
33,3,98
35,4,111
32,2,47
34,-2,100
38,-8,92
34,7,71
34,-3,55
36,-5,78
35,-2,117
32,9,-12
32,5,50
33,2,62
36,-9,87
33,5,33
35,-7,92
34,-5,127
33,-1,110
34,-1,43
34,-3,59
36,-11,94
35,-9,78
32,9,64
32,12,52
34,-2,77
36,-5,33
36,-11,107
32,3,12
37,-9,81
37,-8,74
32,-1,-48
33,-3,66
35,-5,117
32,3,31
33,-7,68
34,1,105
36,-7,63
32,5,49
34,-2,106
36,-9,50
34,1,127
32,3,-21
36,-9,58
34,-9,127
34,1,64
34,1,74
32,11,66
32,-2,31
36,-5,62
36,-5,27
34,-3,80
33,-7,88
36,-5,86
34,8,116
33,10,95
34,-3,33
36,-5,39
34,3,120
32,2,65
38,-9,68
32,10,73
32,-2,73
33,-9,34
32,-2,2
38,-9,91
35,-5,63
33,-2,110
34,-5,51
32,4,26
34,-3,30
34,4,113
35,-5,103
36,-5,59
36,-5,51
33,14,20
33,-3,49
36,-5,96
34,-4,106
34,-5,117
34,5,56
33,-3,73
34,-5,64
33,2,127
33,-2,37
34,1,9
32,-2,-8
32,-13,-128
38,-9,86
32,-2,55
36,-5,79
36,-13,72
35,5,103
32,-7,46
36,3,111
34,-7,28
35,-4,127
36,-5,71
34,-3,110
34,-1,119
34,-5,49
37,-9,106
36,4,113
35,-5,69
34,-3,34
33,5,75
35,-9,67
32,2,126
36,-9,84
34,-5,48
32,7,29
36,-7,39
32,0,127
32,9,79
33,7,124
32,-13,-128
35,-5,74
34,10,76
34,7,102
36,-5,85
35,-3,127
35,-5,89
34,4,112
36,-5,113
32,-2,14
32,5,65
33,1,-30
32,7,46
36,-11,51
36,-4,100
32,0,100
33,-5,81
34,7,111
33,2,46
34,-3,74
34,-3,17
32,5,41
34,5,59
36,-5,113
34,-3,59
32,-1,50
32,15,75
34,1,53
34,-5,59
36,-5,86
32,7,82
33,-9,113
34,-7,65
33,-5,19
34,-1,127
34,-2,78
35,-5,78
35,-7,112
32,9,120
33,-1,50
36,-1,57
36,-4,109
35,-5,127
37,-9,124
35,-4,127
37,-9,127
34,-2,82
34,1,103
34,-2,43
33,18,56
34,8,83
32,-3,104
32,1,-28
33,-3,22
34,2,127
34,-2,49
33,7,68
32,-3,86
34,-1,127
35,-2,72
36,-5,127
37,-9,74
34,-2,108
32,-3,-23
35,-9,56
36,-9,54
34,-2,89
34,-2,51
34,-7,21
32,7,75
37,-9,86
36,-5,65
34,1,48
34,-2,113
36,1,102
32,2,82
33,-2,92
32,11,102
33,1,43
34,5,79
34,1,62
36,-5,72
32,9,126
32,11,97
34,-5,67
36,-5,52
34,-2,82
32,9,117
32,5,22
37,-9,65
32,3,-15
34,-3,51
36,-5,108
33,7,93
32,22,4
36,-5,88
32,16,0
32,-5,-10
36,-2,127
35,-3,127
34,-1,92
36,-4,85
35,-5,61
34,-2,86
32,7,55
32,18,8
36,-5,103
34,-2,96
36,-7,109
34,-3,30
32,-3,-7
32,0,-16
35,-1,111
36,-2,102
34,-5,61
35,-5,58
35,-5,127
34,-3,127
34,-2,80
36,-9,127
36,-5,127
35,-5,127
35,-5,54
32,0,77
34,-2,60
36,-7,55
36,-1,95
34,5,87
34,4,127
34,-1,81
35,-5,110
37,-6,113
36,-5,123
33,0,85
33,-3,127
34,-2,127
32,-1,97
35,-5,51
36,-5,117
34,-2,91
34,3,58
35,-5,108
34,-1,124
34,0,74
34,8,56
33,-4,38
34,-2,70
34,-7,79
33,-1,71
36,-7,64
34,-2,62
32,5,13
32,-7,92
36,-7,54
34,-3,99
36,-9,95
35,-5,127
35,-5,72
33,-9,-83
34,7,98
34,-5,34
33,-5,54
36,0,127
35,-5,52
35,-5,62
34,8,83
34,-7,56
34,1,110
32,8,36
34,-3,19
34,1,111
35,-2,64
34,-7,-37
33,-5,88
34,-9,82
36,-9,39
34,-1,122
35,-1,99
32,12,127
34,-2,29
35,-5,127
34,-5,31
34,3,103
36,-7,90
34,9,64
32,10,127
34,5,13
32,-3,80
33,5,88
33,7,24
36,3,50
34,11,114
36,-5,112
35,-5,109
37,-9,127
35,-2,127
33,3,48
36,-5,127
36,-5,127
35,4,99
34,8,75
35,-5,127
38,-9,74
34,-1,127
35,-4,127
33,-1,90
34,1,118
33,3,68
34,1,98
32,9,77
33,1,64
33,-3,108
34,9,79
34,-3,96
36,-4,105
34,3,29
34,5,127
34,-1,77
35,4,118
34,-1,115
32,13,127
32,-5,111
38,-9,68
32,22,67
34,-1,73
33,-9,54
35,-2,127
37,-9,115
34,-2,127
37,-9,125
32,5,24
32,-3,58
33,8,127
32,-5,-52
34,-3,79
35,-2,127
34,3,55
34,1,127
32,0,73
35,-6,112
36,-4,108
37,-9,89
33,-4,93
34,-2,117
33,-5,-6
34,1,103
33,-3,56
36,0,92
36,-4,127
32,7,-16
34,-5,70
36,-5,58
34,-4,69
32,17,47
34,-2,67
34,-2,112
33,7,16
34,3,26
34,-5,20
32,16,30
36,-5,51
33,-3,79
36,-5,79
34,-5,17
32,-9,0
32,-5,34
34,-2,75
34,-1,39
34,10,121
34,5,16
34,3,68
32,-2,28
36,-5,99
35,-9,63
34,-5,36
36,-5,86
34,1,59
32,-5,63
35,-4,104
32,-3,28
32,3,114
32,14,127
33,-2,107
32,13,87
34,-3,82
35,-5,68
34,-11,27
34,-3,62
36,3,117
34,4,103
33,-3,76
34,-2,94
33,-2,99
32,-5,24
33,6,127
33,-3,94
36,-9,127
36,-4,127
34,-3,66
34,-7,33
36,-9,126
35,-2,112
34,-2,74
34,12,46
36,-4,103
33,3,70
34,-7,110
38,-9,55
33,-5,-12
36,-5,95
34,3,70
36,-1,90
34,0,69
36,-9,60
33,13,66
34,-3,54
33,3,48
33,10,127
36,-4,71
32,14,127
34,-2,104
35,5,58
37,-8,72
34,-2,66
36,-5,98
34,2,89
34,5,115
34,-3,92
32,-3,-17
34,3,114
37,-13,82
32,12,72
36,-5,61
36,-9,58
32,-5,-34
35,-5,79
34,5,77
34,-5,37
34,3,79
34,7,104
32,11,35
35,-4,89
32,-2,20
34,-2,63
32,3,81
34,-7,39
35,-7,125
36,-5,96
32,-5,22
34,-5,65
36,1,127
35,-1,51
34,7,56
34,-7,38
35,3,107
33,1,114
34,-5,10
35,-5,55
32,-5,66
33,6,69
34,4,113
34,-2,99
34,-5,103
34,-2,88
32,-5,51
34,-3,49
36,-7,35
34,5,49
33,-2,95
35,-4,127
34,-1,29
36,3,116
36,-4,91
34,8,74
36,-5,64
34,-4,90
34,5,102
35,9,86
36,-5,111
33,-2,127
34,3,72
32,7,19
36,-5,97
34,-3,38
34,-7,48
30,-2,-23
34,1,63
34,-5,79
33,-2,127
32,10,52
34,5,127
34,1,94
32,9,66
34,-2,123
34,-2,69
36,-5,106
33,-5,33
33,-5,58
36,-5,106
36,-9,70
32,-5,0
38,-9,64
34,-7,51
32,5,127
34,-2,40
32,3,95
36,-5,60
35,-5,42
35,-5,81
34,-2,41
35,-1,89
34,3,51
32,18,86
36,-5,127
34,6,84
36,-2,63
32,8,48
34,-5,13
34,-3,20
34,-5,29
36,-5,95
33,-2,105
35,-5,122
32,-4,37
34,-3,85
32,5,-2
34,-1,127
37,-9,114
36,-7,38
35,-9,63
34,-1,127
34,13,90
35,-5,94
35,3,62
35,-5,124
36,0,127
34,3,106
36,1,116
33,-5,25
35,-5,120
33,6,86
36,-5,92
32,22,89
33,3,65
34,-1,126
34,5,113
34,-5,52
34,-5,57
33,0,39
33,-3,103
32,5,6
34,7,79
34,-5,71
34,-5,98
36,-5,100
34,-5,63
36,-5,68
34,8,127
36,5,57
36,-2,81
35,-5,127
34,3,82
34,7,64
32,-1,83
34,-2,83
33,-2,24
32,-1,116
36,-5,74
34,-2,72
34,-3,110
35,-7,117
36,-2,118
36,-5,82
34,-3,89
34,-5,127
34,-7,8
34,-2,127
34,11,85
32,5,64
35,-5,91
36,-5,111
34,-2,127
36,-9,93
34,5,67
35,-5,127
34,-2,74
34,-4,79
34,7,127
34,-1,126
36,0,87
34,-2,101
34,-5,29
35,-5,86
34,-5,52
34,9,67
33,-2,63
38,-9,77
34,-2,65
34,-3,54
34,3,63
34,7,51
35,-4,127
35,-5,82
32,10,70
35,3,115
32,-3,60
35,-4,112
36,-7,68
33,14,85
36,-9,120
34,-2,72
34,10,78
34,-5,38
34,-4,82
36,0,123
36,-7,83
34,3,66
32,6,79
36,-5,123
34,6,106
34,-1,38
34,4,104
34,7,57
36,-5,62
38,-9,119
34,-1,62
34,-5,78
36,0,105
35,-5,89
34,-5,88
33,5,116
34,-3,117
37,-9,127
34,-2,94
34,7,46
34,0,72
37,-9,127
36,0,95
38,-9,70
34,5,127
35,-2,74
34,-2,54
36,-5,127
32,1,80
36,3,52
36,-5,100
33,18,-12
36,-5,113
34,-4,123
36,-5,127
36,-7,69
34,-2,72
34,-1,36
36,-1,86
38,-9,73
33,18,63
34,-3,45
34,-1,120
35,-4,98
34,7,93
32,-1,39
36,-5,72
34,7,57
34,10,77
34,8,104
34,-2,51
34,-5,117
33,8,52
35,-5,109
36,-7,46
33,-2,100
34,5,86
34,-2,97
36,3,89
34,-2,60
34,-1,100
36,-5,85
34,-5,43
36,-5,84
34,-1,116
33,0,13
33,7,125
35,-4,127
34,5,74
36,-5,82
36,-5,104
36,-5,127
34,1,88
33,-5,115
36,-4,127
36,-5,61
34,4,106
36,-5,64
36,0,127
34,-2,123
33,-5,46
35,-2,100
37,-9,127
36,-5,67
34,6,95
36,-7,36
36,-5,102
38,-13,93
35,-1,119
36,3,67
36,-5,116
34,12,55
36,3,53
35,-5,94
33,10,115
34,16,42
34,-1,110
34,1,46
34,-3,47
32,5,31
35,-5,87
34,-1,125
35,-4,127
34,5,86
33,-3,7
33,5,98
34,-3,76
37,-8,127
38,-9,89
34,4,52
34,-5,84
32,6,67
36,-5,86
34,-2,105
33,-1,99
35,-5,96
32,-3,53
35,-7,64
34,10,59
36,-5,81
36,-4,106
35,-5,87
32,2,55
36,-9,60
32,-3,4
33,3,113
34,9,67
34,-5,53
34,4,81
34,-2,127
35,-5,110
36,-5,72
34,7,22
34,5,63
34,-2,65
32,-2,16
34,-5,6
34,-4,79
34,-1,127
36,-4,115
32,11,87
35,-8,74
34,-1,127
36,-5,58
33,10,73
33,3,117
34,-2,120
36,-5,127
34,1,103
32,21,99
34,-2,90
34,-7,89
33,-3,79
34,7,50
33,15,89
33,-2,127
36,-7,48
34,5,86
37,-9,115
34,3,90
34,3,96
35,-5,98
34,9,54
34,-2,102
37,-9,127
35,-5,98
32,3,38
33,-7,1
36,-5,127
36,-4,127
34,5,102
33,-2,127
36,-9,80
36,-5,127
36,-4,122
36,-9,37
33,-7,2
34,-5,127
35,-5,102
36,-4,88
36,-5,103
34,-7,52
34,-2,74
37,-9,116
35,-4,102
34,3,78
33,12,1
33,-2,62
35,-4,72
36,1,56
36,-1,115
35,-3,117
34,7,66
32,7,42
34,1,31
36,-5,68
34,-2,121
32,3,81
35,-9,52
36,3,96
32,-3,32
34,1,126
36,-9,58
34,-5,114
37,-9,69
32,1,12
34,-2,95
34,-1,127
38,-9,86
34,5,78
35,-4,125
36,-4,96
33,14,26
32,0,34
34,4,89
34,-5,77
34,7,91
34,3,16
34,-1,108
36,-5,127
34,5,68
37,-9,62
34,-3,97
33,-9,58
33,-3,8
35,-4,103
34,-3,40
34,-2,79
38,-9,67
34,-1,69
34,-2,51
32,8,75
34,8,100
36,-5,113
34,-2,120
34,3,88
32,10,104
35,-5,127
37,-9,127
34,-3,12
32,-3,119
35,-5,98
34,-2,81
34,-5,13
34,1,123
35,-5,112
32,-1,78
34,0,89
33,-7,76
32,-1,73
36,-4,109
35,-5,92
34,16,66
33,3,-5
38,-9,70
36,3,117
33,9,39
34,19,85
34,-2,127
36,-5,-4
36,-4,117
34,-1,101
36,3,61
34,-7,87
36,-5,68
36,-7,40
36,9,90
35,8,97
36,-4,126
34,-5,44
32,7,106
36,3,51
32,5,24
38,-1,68
34,2,94
35,-5,90
38,-9,127
34,-5,71
34,16,84
34,-5,39
32,-7,13
33,-5,118
34,0,56
32,2,30
33,-2,127
36,1,51
36,-5,90
34,-3,82
34,-5,66
32,7,70
33,-2,63
33,11,94
35,-5,89
32,21,84
34,-2,101
34,7,117
35,-4,127
34,-2,51
32,-2,38
35,-5,67
34,-1,127
33,16,92
34,-2,38
33,1,102
32,14,81
34,-5,56
34,-2,54
32,5,98
34,-2,119
35,-5,117
36,-9,56
35,-5,127
35,-9,52
32,1,106
32,2,87
35,3,70
32,-3,77
33,-4,11
34,4,97
36,-7,65
34,-2,101
34,-7,49
34,6,64
37,-8,121
32,-2,-42
32,13,97
33,-3,11
34,-2,76
33,1,127
38,-9,83
35,-5,72
34,-5,60
32,13,28
34,7,69
35,-5,120
34,-5,65
34,-3,60
34,-5,59
34,-2,103
32,5,69
36,-5,107
34,7,62
32,5,19
34,-5,33
34,8,67
36,-5,127
34,-5,57
36,-5,49
36,-5,111
34,-2,111
34,5,63
35,-5,118
36,-5,90
32,-3,-37
32,-3,61
38,-9,112
36,-5,127
35,4,113
34,7,84
32,-5,98
34,1,114
32,-2,38
34,-1,62
32,-5,66
36,3,106
36,-5,95
36,3,36
35,1,110
34,2,127
34,4,116
32,-2,68
35,-5,84
32,-2,96
34,4,99
36,-5,102
34,1,20
34,-2,98
34,-2,58
35,0,127
34,3,99
34,5,52
34,-2,86
36,-5,127
33,1,55
36,-5,90
32,-5,0
36,0,116
35,-5,127
34,3,127
34,-1,113
36,-2,85
32,5,67
33,7,120
37,-9,91
34,7,82
36,-7,72
32,4,127
34,-2,77
34,1,86
34,3,92
34,-2,110
36,-7,120
34,-1,103
35,0,82
33,-1,82
34,-3,100
34,-2,30
32,9,127
36,-5,127
34,-9,59
36,-5,103
38,-1,66
32,-2,62
34,-4,90
36,-5,61
38,-9,57
32,18,-6
33,7,127
34,4,96
34,7,84
33,-2,97
34,1,103
33,5,20
34,7,82
34,-2,72
36,-4,103
34,-9,122
34,-2,84
34,-2,85
34,7,127
34,-4,98
34,1,37
34,-1,121
35,-7,73
33,-9,-45
36,8,58
34,9,78
36,-5,75
34,-2,89
36,-4,127
34,-5,107
38,-9,71
34,-5,89
34,-2,95
34,-2,108
36,3,58
36,-7,69
32,-2,66
32,2,70
32,-1,72
35,-5,127
33,-1,42
34,-5,117
34,5,65
34,7,107
33,5,2
36,-9,102
34,-3,53
33,-7,57
34,-5,120
36,-5,78
35,-5,127
36,3,92
35,-2,127
32,18,47
33,8,127
32,7,77
32,1,56
34,-3,56
35,-5,102
36,-5,127
36,-5,74
33,0,88
32,-1,94
34,-7,76
36,-4,113
32,5,65
37,-9,114
34,-3,116
35,-5,109
32,4,40
32,0,0
32,-2,11
35,0,127
36,3,54
37,-9,81
36,-2,127
38,-9,72
35,-5,97
35,-5,94
34,-2,121
36,-5,127
36,-4,127
33,-3,61
35,-1,108
32,-5,32
33,0,127
33,-5,22
34,-5,8
34,1,34
34,5,86
32,22,20
36,-5,71
34,9,77
33,-2,76
34,-2,115
34,-7,101
36,4,66
34,9,63
34,-1,95
34,-2,86
35,-9,127
34,3,69
35,-5,92
36,-5,89
34,7,103
36,-2,95
36,-5,93
33,5,127
32,4,54
36,-9,103
35,-2,127
32,-5,48
36,-2,81
34,-7,23
34,4,120
36,-9,63
36,-5,63
